name,title,division,category,calendar_state,place,lat,lng,tel,url,fax,add1,add2,add3,add4,add5,add6,add7,add8,add9,add10,addd11,add12,add13,add14,add15,add16,add18,add19,add20,add21,add22
2021032400369 ,桜町クリニック,北浜,浜松市委託事業,2,道本28-3　2階「さくらんぼルーム」,34.80228,137.78875,053-585-3230,http://www.sakuramachi.net/,,保育内容$$病児・病後児,利用定員$$1日6人まで（予約順）,開所時間$$午前8時～午後6時,利用期間$$連続して7日以内,"利用料金$$1,500円(副食費200円を含む）",休業日$$土・日曜日、祝日、年末年始,対象児童$$0歳（産休明け）から小学校に在籍している子ども,"利用方法$$事前登録が必要になります。電話で来室の時間を確認していただき、9：00～10：30、15：00～16：30の間にお越しください。
利用する日の前日に、桜町クリニック『病児・病後児保育室』2階さくらんぼルームへ電話で予約してください。(電話受付時間　午前7時30分～午後6時)利用に際しては、医師の連絡票が必要です。
※医師連絡票、保護者からの病状連絡票等は、病児・病後児保育実施施設にあります。
病児・病後児保育 利用手順と必要書類
https://www.hamamatsu-pippi.net/docs/2014021901398/","利用時の持ち物$$医師連絡票
保護者からの病状連絡票
さくらんぼ連絡票
薬（1回分に分けて）
薬の情報書
母子健康手帳・保険証・乳幼児受給者証
着替え3組・パジャマ
汚れ物入れビニール袋2枚
バスタオル1枚
オムツ・おしり拭き・哺乳ビン・マグマグ（必要な人）
保育園での連絡帳（0歳児）
勉強道具（小学生）
※持ち物にはお名前をお書きください。",,,,,,,,,,,,
2021032400376 ,はぐみなの風保育園,三方原,私立認可保育園,2,根洗町693,34.79832526,137.6998155,053-414-8937,http://www.hagumina.com,,園長名$$長谷　美智代,開所時間$$【平日】午前7時～午後6時30分　【土曜】午前7時～午後6時,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育標準時間での利用者】
平日：午後6時00分～午後6時30分
【保育短時間での利用者】
午前7時～午前8時30分
平日：午後4時30分～午後6時30分
土曜：午後4時30分～午後6時
【利用料】
100円/30分",預かり保育$$あり,休園日$$日曜、祝日、年末年始,"利用定員$$60名
≪年齢別内訳≫ 
0歳児　10名
1歳児　10名
2歳児　10名
3歳児　10名
4歳児　10名
5歳児　10名",対象年齢$$生後6か月～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$8,000円/月（うち副食費5,000円）","その他の保護者負担額$$【毎月】
レンタルオムツ代 レンタル布団代
1,000～5,000円
【入園時】
保育用品 書籍
【年間一括、その他】
教材費　行事費　交通費
※行事費・交通費については年度によってかからないことがあります。","特色$$１．家庭的雰囲気のなか、一人一人丁寧な声掛けや関わり
２．絵画・造形・書道・野外創作活動等を通して自分らしさの表現活動
３．体幹運動・リトミック等を通してしなやかな身体づくり
４．季節を感じる食育体験
５．地域の方々との交流","方針$$１．日々の生活を丁寧に過ごすことで、自律心を育てる
２．経験を通して「生きる力」を育てる
３．遊びを通し、自分を大切に思える子を育てる
４．表現活動を通して感性を育てる
５．地域交流を通し生涯安心して生活できるよう育てる",,,,,,
2021032400383 ,ヒーローズはまきた保育園,北浜,私立認可保育園,2,高畑474,34.79431885,137.7976311,053-585-6161,,,園長名$$久保田　幸年,開所時間$$午前7時～午後7時,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時～午後4時,"延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午後4時～午後5時
【利用料】
500円／30分",預かり保育$$なし,休園日$$日曜、祝日、年末年始,"利用定員$$110名
≪年齢別内訳≫ 
0歳児　12名
1歳児　18名
2歳児　18名
3歳児　20名
4歳児　21名
5歳児　21名",対象年齢$$生後3か月～小学校就学前まで,入所に必要な認定区分$$2号認定（満3歳以上）、3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/
※満3歳以上は幼児保育・保育無償化の対象です。","給食費（3歳児以上）$$6,500円/月（うち副食費5,500円）","その他の保護者負担額$$【毎月】
絵本代　440円
【入園時】
防災用品 体操服 上靴 かばん 連絡帳 他
6,000～9,000円
【年間一括、その他】
保険料　500円",特色$$ヒーローズはまきた保育園では、一人一人の育ちを大事にし、心豊かに過ごせる環境を整えることが大切だと考えます。「子ども達にとって何が大切か」を、職員皆で話し合い、子どもの気持ちに寄り添う保育を心掛けています。,"方針$$【保育理念】
 豊かに生きる力の基礎を育てる
 
【保育方針】
丁寧に児童に関わり、児童が保育者との愛着・信頼関係を結び「自分は愛されている」、「何かあれば助けてもらえる」という基本的信頼感や「存在価値のある人間」という自己肯定感を育てていく。それらを根幹として「何があっても大丈夫」「がんばってやってみよう」という前向きな情動・向上心を育むことにつなげていく。",,,,,,
2021032500014 ,和敬第三愛育園,萩丘,小規模保育事業,2,高丘西二丁目34-14,34.76100076,137.7003333,053-488-5040,http://wakei-ai.com,,園長名（施設責任者）$$東　由美,保育標準時間$$午前7時30分～午後6時30分,保育短時間$$午前8時30分～午後4時30分,"延長保育$$【保育短時間での利用者】
午前7時30分～午前8時30分
午後4時30分～午後6時30分
【利用料】
30分／250円",預かり保育$$なし,休園日$$日曜、祝日、年末年始,"定員$$12名　
≪年齢別内訳≫
0歳児　3名
1歳児　4名
2歳児　5名",対象年齢$$産休明け～2歳児,入所に必要な認定区分$$3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/","保育料以外の保護者負担$$【毎月】
保護者会費 絵本代
【入園時】
防災用品",特色$$「最善の環境」と「最大の愛情」の中で子どもの本質であるくう・ねる・あそぶ欲求を満たし、将来社会のお役に立てる人をお育てします。,"方針$$子どもが現在(いま）を最もよく生き、
未来(あす）を生きる力の基礎を培います。","連携施設$$さなる幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909905/",,,,,,,
2021032500038 ,雄踏ちゅうりっぷこども園,雄踏,認定こども園（幼稚園機能）,2,雄踏町宇布見7430-8,34.70519062,137.6311357,053-596-9900,http://hanazonokai.jimdo.com/,,園長名$$齋藤　佐織,認定こども園の種類$$幼保連携型,"連携施設$$雄踏ちゅうりっぷこども園（保育所機能）
https://www.hamamatsu-pippi.net/shiritai/kodomoen_ho/2020032800285/",教育標準時間$$午前9時～午後1時,"預かり保育（延長保育）$$あり（8時間・200日以上の要件を満たす）
------------
【実施日】
平日放課後、長期休業中（夏・冬・春）
【利用料】
園にお問合せください。
------------
新2・3号認定は預かり保育が無償化の対象となります
https://www.hamamatsu-pippi.net/docs/2019082600150/",受入年齢$$3歳児～就学前,休園日$$土・日・祝日、夏・冬・春休み,"利用定員$$6名　
≪年齢別内訳≫
3歳児　2名
4歳児　2名
5歳児　2名",入所に必要な認定区分$$1号認定（満3歳以上）,"入園料等$$【環境整備費・防災研修費】　20,000円","保育料$$保育料（1号認定）
https://www.hamamatsu-pippi.net/docs/2015022500085/
※満3歳以上は幼児保育・保育無償化の対象です。","給食・お弁当$$5,000円/月（うち副食費4,000円/月）
※給食費の無償化対象について
https://www.hamamatsu-pippi.net/docs/2019082600198/","その他の保護者負担額$$【毎月】
保護者会費　300円
【年間一括、その他】
保険料","特色$$3,4,5歳児はあそびの中で異年齢と関わり、お互いに育ち合いながら、主体的なあそびを通して、様々な感性を豊かに育んでいきます。","方針$$＜未来に向かって生きていく力を持つ子＞
・安心できる安定した環境の中で、子どもの欲求を適切に満たし生命を保持し情緒の安定を図る
・人と関わり合う力を育て、自主性協調性を養い、道徳性の芽生えを培う
・自然や身近な環境との関わりを深める力を育て、それらに対する豊かな心情や思考力の基礎を培う
・健康安全など、生活に必要な基本的な習慣を養い、心身の健康の基礎を作る
・豊かな感性を育て、創造性の芽生えを培う",保護者の活動$$保護者会,送迎方法$$保護者による個別送迎,駐車場$$あり,未就園児対象の行事$$園庭開放　（毎週水曜日）,,
2021033100039 ,たかだい第2,萩丘,放課後児童会,2,泉一丁目16-1,34.738734,137.721272,080-2637-1593,,,指定小学校$$泉小学校,開設場所$$泉小学校余裕教室,定員$$30,"開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】4,000円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100046 ,さとう第2,江東,放課後児童会,2,佐藤二丁目32-1,34.715037,137.748674,080-5158-3564（仮）,,,指定小学校$$佐藤小学校,開設場所$$佐藤小学校専用施設,定員$$50,"開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】3,500円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100053 ,ふなこし第2,アクト,放課後児童会,2,船越町29-1,34.71809,137.74388,070-7604-0588,,,指定小学校$$船越小学校,開設場所$$船越小学校余裕教室,定員$$30,"開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,500円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100060 ,よしん第4,長上,放課後児童会,2,天王町1351,34.741163,137.770383,070-7604-0585,,,指定小学校$$与進小学校,開設場所$$与進小学校専用施設,定員$$40,"開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100077 ,よしん第5,長上,放課後児童会,2,天王町1351,34.741163,137.770383,070-7604-0586,,,指定小学校$$与進小学校,開設場所$$与進小学校専用施設,定員$$40,"開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100084 ,和田っ子第3,和田,放課後児童会,2,薬師町273-2,34.724932,137.782877,070-7604-0587,,,指定小学校$$和田小学校,開設場所$$和田小学校余裕教室,定員$$30,"開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100091 ,とよおか第2,三方原,放課後児童会,2,豊岡町22,34.786989,137.71942,070-7604-0590,,,指定小学校$$豊岡小学校,開設場所$$豊岡幼稚園,定員$$30,"開設時間$$【平日】午後1時～午後6時30分
【長期】午前8時～午後6時30分
※土曜日は合同開設で実施","費用$$【会費】3,000円
【おやつ代】1,000円",,,,,,,,,,,,,,,,
2021033100107 ,気賀第2放課後児童クラブ,細江,放課後児童会,2,細江町気賀11529-1,34.810239,137.654476,053-523-0255,,,指定小学校$$気賀小学校,開設場所$$気賀小学校余裕教室,定員$$30,"開設時間$$【平日】午後1時～午後6時
【長期】午前8時～午後6時
※土曜日は合同開設で実施","費用$$【会費】平日のみ5,000円　土曜日込6,000円
【おやつ代】1,200円",,,,,,,,,,,,,,,,
2021033100114 ,ヒーローズなかじま保育園,江東,小規模保育事業,2,中島二丁目20-3,34.70312,137.74773,053-544-9727,,,園長名（施設責任者）$$森　順子,保育標準時間$$午前7時～午後6時,保育短時間$$午前8時～午後4時,"延長保育$$【保育標準時間での利用者】
午後6時～午後7時
【保育短時間での利用者】
午後4時～午後5時
【利用料】
30分500円",預かり保育$$なし,休園日$$日曜、祝日、年末年始,"定員$$19名
≪年齢別内訳≫
0歳児　5名
1歳児　7名
2歳児　7名",対象年齢$$産休明け～2歳児,入所に必要な認定区分$$3号認定（満3歳未満）,"保育料$$保育料（2号・3号認定）
https://www.hamamatsu-pippi.net/docs/2015021900114/","保育料以外の保護者負担$$【毎月】
絵本代　440円
【入園時】
防災用品 かばん 連絡帳 他
4,000～5,000円
【年間一括、その他】
保険料　500円",特色$$ヒーローズなかじま保育園では、一人一人の育ちを大事にし、心豊かに過ごせる環境を整えることが大切だと考えます。「子ども達にとって何が大切か」を、職員皆で話し合い、子どもの気持ちに寄り添う保育を心掛けています。,"方針$$【保育理念】
 豊かに生きる力の基礎を育てる
 
【保育方針】
丁寧に児童に関わり、児童が保育者との愛着・信頼関係を結び「自分は愛されている」、「何かあれば助けてもらえる」という基本的信頼感や「存在価値のある人間」という自己肯定感を育てていく。それらを根幹として「何があっても大丈夫」「がんばってやってみよう」という前向きな情動・向上心を育むことにつなげていく。","連携施設$$さなる幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909905/
浜名幼稚園
https://www.hamamatsu-pippi.net/shiritai/you_shiritsu_jurai/2014021909950/",,,,,,,
